00
00
00,0000258
00,0000291
00,0000266
00,0000578
00,0000275
00,0000250
00,0000262
00,0000283
00,0000266
00,0000291
00,0000295
00,0000266
00,0000287
00,0000291
00,0000283
00,0000299
00,0000291
00,0000270
00,0000270
00,0000283
00,0000283
00,0000328
00,0000307
00,0000316
00,0000299
00,0001112
00,0000402
00,0000439
00,0000270
00,0000291
00,0000266
00,0000320
00,0000295
00,0000283
00,0000295
00,0000287
00,0000316
00,0000303
00,0000270
00,0000307
00,0000316
00,0000307
00,0000291
00,0000316
00,0000262
00,0000299
00,0000307
00,0000307
00,0000283
00,0000303
00,0000500
00,0000517
00,0000357
00,0000468
00,0000463
00,0000320
00,0000324
00,0000316
00,0000328
00,0000316
00,0000303
00,0000316
00,0000287
00,0000320
00,0000312
00,0000320
00,0000295
00,0000316
00,0000328
00,0000303
00,0000324
00,0000422
00,0000307
00,0000340
00,0000295
00,0000316
00,0000324
00,0000316
00,0000312
00,0000312
00,0000295
00,0000459
00,0000336
00,0000316
00,0000287
00,0000480
00,0000443
00,0000808
00,0000455
00,0000533
00,0000472
00,0000328
00,0000439
00,0000324
00,0000303
00,0000755
00,0000447
00,0000332
00,0000299
00,0000332
00,0000500
00,0000504
00,0000418
00,0000312
00,0000426
00,0000521
00,0000344
00,0000320
00,0000439
00,0000521
00,0000640
00,0000328
00,0000344
00,0000439
00,0002085
00,0000431
00,0000468
00,0000546
00,0000435
00,0000418
00,0000418
00,0000435
00,0000972
00,0000714
00,0000468
00,0000439
00,0000426
00,0000472
00,0000747
00,0000697
00,0000435
00,0000422
00,0000414
00,0000476
00,0000652
00,0000426
00,0000710
00,0000665
00,0000422
00,0000517
00,0000960
00,0000619
00,0000418
00,0000422
00,0000472
00,0000472
00,0000468
00,0000706
00,0000435
00,0000582
00,0000431
00,0000570
00,0000570
00,0000784
00,0000702
00,0000681
00,0000611
00,0000554
00,0000431
00,0000504
00,0000669
00,0000455
00,0000656
00,0000431
00,0000784
00,0000800
00,0000681
00,0000989
00,0000484
00,0000500
00,0000685
00,0000624
00,0000484
00,0000517
00,0000529
00,0000833
00,0000669
00,0000484
00,0000439
00,0000496
00,0000476
00,0000463
00,0000451
00,0000451
00,0000730
00,0000484
00,0000439
00,0000459
00,0000484
00,0000582
00,0000513
00,0000574
00,0000480
00,0000463
00,0000504
00,0000476
00,0000476
00,0000459
00,0000455
00,0000504
00,0000488
00,0000529
00,0000463
00,0000509
00,0000426
00,0000463
00,0000431
00,0001510
00,0000624
00,0000504
00,0000463
00,0000743
00,0000640
00,0000463
00,0017406
00,0000459
00,0000451
00,0000455
00,0000459
00,0000484
00,0000525
00,0000825
00,0000681
00,0000463
00,0000484
00,0000447
00,0000759
00,0000804
00,0000521
00,0000488
00,0000582
00,0000492
00,0000484
00,0000468
00,0000480
00,0000775
00,0000488
00,0000541
00,0000463
00,0000476
00,0000784
00,0000468
00,0000463
00,0000611
00,0000492
00,0000529
00,0000500
00,0000517
00,0000546
00,0000558
00,0000480
00,0000500
00,0000509
00,0000492
00,0000484
00,0000541
00,0000537
00,0000554
00,0000755
00,0000533
00,0000541
00,0000550
00,0000492
00,0000554
00,0000550
00,0000541
00,0000546
00,0000496
00,0000517
00,0000546
00,0000554
00,0000500
00,0000730
00,0000504
00,0000804
00,0000541
00,0000529
00,0000492
00,0000529
00,0000509
00,0000484
00,0000866
00,0000525
00,0000816
00,0000504
00,0000517
00,0000738
00,0000845
00,0000829
00,0000710
00,0000537
00,0000825
00,0000525
00,0000488
00,0000533
00,0000525
00,0000894
00,0000513
00,0001137
00,0000759
00,0000500
00,0000496
00,0001256
00,0000504
00,0000952
00,0000566
00,0000513
00,0000763
00,0000546
00,0000899
00,0000734
00,0000570
00,0000706
00,0000537
00,0000685
00,0000574
00,0000619
00,0000607
00,0000554
00,0000582
00,0000595
00,0000513
00,0000566
00,0000554
00,0000521
00,0000533
00,0000517
00,0000554
00,0000570
00,0000525
00,0000570
00,0000977
00,0030030
00,0000529
00,0000562
00,0000595
00,0000533
00,0000554
00,0000525
00,0000529
00,0000513
00,0000882
00,0000537
00,0000845
00,0000546
00,0000525
00,0000570
00,0000546
00,0000825
00,0000554
00,0000726
00,0000619
00,0000550
00,0000718
00,0000808
00,0000521
00,0000591
00,0001005
00,0000837
00,0000607
00,0000541
00,0000919
00,0000587
00,0000521
00,0000554
00,0001243
00,0000554
00,0000578
00,0000759
00,0001120
00,0000611
00,0000587
00,0000952
00,0000911
00,0000558
00,0000582
00,0000574
00,0000591
00,0000923
00,0000562
00,0000587
00,0000952
00,0000611
00,0000972
00,0000710
00,0000993
00,0000550
00,0000558
00,0000558
00,0000566
00,0000615
00,0000911
00,0000599
00,0000595
00,0000812
00,0000574
00,0000665
00,0000554
00,0000624
00,0000566
00,0000578
00,0000591
00,0000574
00,0000603
00,0000628
00,0000603
00,0000566
00,0000591
00,0000611
00,0001112
00,0000595
00,0000578
00,0000550
00,0000628
00,0000611
00,0000525
00,0000558
00,0000587
00,0000636
00,0000574
00,0000882
00,0000628
00,0000923
00,0001506
00,0000615
00,0000632
00,0000611
00,0000599
00,0000562
00,0000550
00,0001042
00,0000591
00,0000611
00,0000993
00,0000619
00,0000607
00,0000636
00,0000607
00,0000578
00,0000582
00,0000853
00,0000562
00,0000554
00,0000611
00,0000624
00,0000644
00,0000628
00,0000611
00,0000558
00,0000685
00,0001050
00,0000611
00,0000595
00,0000607
00,0000800
00,0000628
00,0000624
00,0000570
00,0000591
00,0000673
00,0000808
00,0001227
00,0000628
00,0000611
00,0000599
00,0000599
00,0000628
00,0000652
00,0000689
00,0000648
00,0000648
00,0000615
00,0000607
00,0003308
00,0000656
00,0000644
00,0000607
00,0000607
00,0000660
00,0000931
00,0000821
00,0000615
00,0000570
00,0000652
00,0000632
00,0000656
00,0000689
00,0000677
00,0000644
00,0000636
00,0000981
00,0000669
00,0000624
00,0001120
00,0000677
00,0000702
00,0001096
00,0000714
00,0001009
00,0000734
00,0000890
00,0000640
00,0000632
00,0000644
00,0000870
00,0000862
00,0000718
00,0003624
00,0000693
00,0001009
00,0000858
00,0000648
00,0000632
00,0000689
00,0000644
00,0000636
00,0000689
00,0000714
00,0000628
00,0000685
00,0000738
00,0000599
00,0000673
00,0000632
00,0001009
00,0000722
00,0000640
00,0001067
00,0000710
00,0000718
00,0000718
00,0001112
00,0000681
00,0000792
00,0001038
00,0000677
00,0000730
00,0000632
00,0001161
00,0000841
00,0000890
00,0001001
00,0000759
00,0000689
00,0000722
00,0000652
00,0000681
00,0000968
00,0000722
00,0000689
00,0000619
00,0001009
00,0000693
00,0001063
00,0001280
00,0000677
00,0000714
00,0000677
00,0000628
00,0001083
00,0000697
00,0000681
00,0000751
00,0000640
00,0000710
00,0000710
00,0000710
00,0000710
00,0000747
00,0000689
00,0000804
00,0000681
00,0000890
00,0000808
00,0000763
00,0000755
00,0000673
00,0000751
00,0001059
00,0000669
00,0000775
00,0000673
00,0001465
00,0001075
00,0001083
00,0001046
00,0000685
00,0000702
00,0000722
00,0000697
00,0000931
00,0000685
00,0000702
00,0000693
00,0000693
00,0000689
00,0001321
00,0000726
00,0000693
00,0000693
00,0000689
00,0000693
00,0000648
00,0000644
00,0000767
00,0000751
00,0000755
00,0000702
00,0000677
00,0000710
00,0000693
00,0000743
00,0000685
00,0000722
00,0000689
00,0000689
00,0000660
00,0000697
00,0000907
00,0000702
00,0000702
00,0000648
00,0000702
00,0001252
00,0000866
00,0000849
00,0000886
00,0000964
00,0000944
00,0000981
00,0001371
00,0000919
00,0001518
00,0000981
00,0001301
00,0001654
00,0001395
00,0001001
00,0000948
00,0000858
00,0000862
00,0000997
00,0000866
00,0000948
00,0000866
00,0000849
00,0000853
00,0000931
00,0001087
00,0000911
00,0000890
00,0000886
00,0000989
00,0000878
00,0000878
00,0000886
00,0000870
00,0000911
00,0000964
00,0000931
00,0000849
00,0000903
00,0000862
00,0000882
00,0000894
00,0000936
00,0000977
00,0000972
00,0000997
00,0000890
00,0000878
00,0000874
00,0000956
00,0000870
00,0000927
00,0001810
00,0000936
00,0001289
00,0001014
00,0000907
00,0000936
00,0000972
00,0001543
00,0000948
00,0001514
00,0000923
00,0000911
00,0001523
00,0000919
00,0000923
00,0000874
00,0000940
00,0000989
00,0001535
00,0001432
00,0001001
00,0001297
00,0000964
00,0001022
00,0001428
00,0000989
00,0001572
00,0000964
00,0000931
00,0002565
00,0001580
00,0001034
00,0000936
00,0001050
00,0000956
00,0001297
00,0000919
00,0000985
00,0001030
00,0000899
00,0000944
00,0000981
00,0000956
00,0001075
00,0001330
00,0000907
00,0000878
00,0001239
00,0000911
00,0000907
00,0000997
00,0000948
00,0001014
00,0001490
00,0001806
00,0001231
00,0001005
00,0001026
00,0001055
00,0000968
00,0001001
00,0000977
00,0001572
00,0001477
00,0001075
00,0001005
00,0000915
00,0001022
00,0000952
00,0000944
00,0000927
00,0001888
00,0001584
00,0001034
00,0008842
00,0001030
00,0001633
00,0000993
00,0000989
00,0001490
00,0001116
00,0000985
00,0001001
00,0001030
00,0001482
00,0001498
00,0001560
00,0001490
00,0000981
00,0001555
00,0001026
00,0001059
00,0001075
00,0001527
00,0001034
00,0001034
00,0001067
00,0000968
00,0001026
00,0000972
00,0000972
00,0001067
00,0001572
00,0001079
00,0001079
00,0001055
00,0001580
00,0001108
00,0001063
00,0001609
00,0001009
00,0001063
00,0000997
00,0001071
00,0001009
00,0001014
00,0001100
00,0001206
00,0002097
00,0001465
00,0001613
00,0001059
00,0001055
00,0001580
00,0000997
00,0001268
00,0001096
00,0001014
00,0001026
00,0001605
00,0001527
00,0000923
00,0001046
00,0001461
00,0000940
00,0001128
00,0000952
00,0000964
00,0001539
00,0001018
00,0000977
00,0000977
00,0001034
00,0000931
00,0001239
00,0001104
00,0001067
00,0000948
00,0001034
00,0001059
00,0001034
00,0001092
00,0000981
00,0001395
00,0001613
00,0000927
00,0000952
00,0001133
00,0001104
00,0001416
00,0000993
00,0000960
00,0001720
00,0000944
00,0000936
00,0001243
00,0001436
00,0000981
00,0001014
00,0001609
00,0001617
00,0001145
00,0001038
00,0001658
00,0001194
00,0000977
00,0001063
00,0001038
00,0001005
00,0001022
00,0001034
00,0001445
00,0001001
00,0001243
00,0001642
00,0001440
00,0001071
00,0000993
00,0001038
00,0001022
00,0002126
00,0000989
00,0001083
00,0001059
00,0001079
00,0001055
00,0000956
00,0001477
00,0001650
00,0001609
00,0001161
00,0001075
00,0001055
00,0001572
00,0001067
00,0001231
00,0001293
00,0001560
00,0001063
00,0001128
00,0001083
00,0001486
00,0001531
00,0001633
00,0001087
00,0001572
00,0001670
00,0001765
00,0001605
00,0001161
00,0001638
00,0001609
00,0001145
00,0001046
00,0001034
00,0001009
00,0001145
00,0001005
00,0001178
00,0001243
00,0001087
00,0001022
00,0001683
00,0001087
00,0001034
00,0001096
00,0001141
00,0001227
00,0001034
00,0001018
00,0001005
00,0001050
00,0001009
00,0001654
00,0001083
00,0001022
00,0001079
00,0002762
00,0001026
00,0001030
00,0001120
00,0001083
00,0001055
00,0001092
00,0001067
00,0001001
00,0001034
00,0001116
00,0001087
00,0001198
00,0001096
00,0001009
00,0001067
00,0001161
00,0001724
00,0001687
00,0001161
00,0001104
00,0001071
00,0001030
00,0001022
00,0001112
00,0001083
00,0001001
00,0001018
00,0001100
00,0001009
00,0001022
00,0001100
00,0001104
00,0001075
00,0001153
00,0001026
00,0001100
00,0001087
00,0001638
00,0001153
00,0001149
00,0001215
00,0001124
00,0001128
00,0001022
00,0001100
00,0001165
00,0001338
00,0001137
00,0001112
00,0001810
00,0001884
00,0001198
00,0001055
00,0001112
00,0001067
00,0001231
00,0001128
00,0001096
00,0001005
00,0001543
00,0001748
00,0001083
00,0001202
00,0001847
00,0002992
00,0001748
00,0001252
00,0001153
00,0003473
00,0001128
00,0001613
00,0001194
00,0001383
00,0001699
00,0001133
00,0001170
00,0001124
00,0001120
00,0001272
00,0001699
00,0003797
00,0001157
00,0001141
00,0001178
00,0001083
00,0001268
00,0001137
00,0001137
00,0001785
00,0001379
00,0001182
00,0001186
00,0001239
00,0001765
00,0001219
00,0001925
00,0001124
00,0001235
00,0001194
00,0001190
00,0001153
00,0001252
00,0001757
00,0001149
00,0001670
00,0001707
00,0001757
00,0001202
00,0001695
00,0001822
00,0001798
00,0001293
00,0001248
00,0001728
00,0001219
00,0001761
00,0001202
00,0001691
00,0001781
00,0001732
00,0001211
00,0001100
00,0001301
00,0001161
00,0001904
00,0001716
00,0001814
00,0001757
00,0001215
00,0001859
00,0001198
00,0001424
00,0001202
00,0001761
00,0001252
00,0001621
00,0001149
00,0001268
00,0001284
00,0001679
00,0001206
00,0001182
00,0001133
00,0001096
00,0001260
00,0001239
00,0001826
00,0001174
00,0001174
00,0001211
00,0001231
00,0001239
00,0001264
00,0001202
00,0001260
00,0001243
00,0001243
00,0001387
00,0001227
00,0001921
00,0001235
00,0001190
00,0001174
00,0001161
00,0001248
00,0001256
00,0001215
00,0001092
00,0001133
00,0001112
00,0001116
00,0001202
00,0001170
00,0001235
00,0001252
00,0001170
00,0001215
00,0001186
00,0001116
00,0001252
00,0001925
00,0001223
00,0001289
00,0001231
00,0001284
00,0001276
00,0001280
00,0001215
00,0001178
00,0001231
00,0001206
00,0001211
00,0001239
00,0001137
00,0001198
00,0001206
00,0001165
00,0001219
00,0001215
00,0001108
00,0001194
00,0001153
00,0001239
00,0001260
00,0001120
00,0001202
00,0001260
00,0001387
00,0001416
00,0001338
00,0001215
00,0001560
00,0001301
00,0001342
00,0001346
00,0001794
00,0001284
00,0001186
00,0002048
00,0001900
00,0001802
00,0002023
00,0002212
00,0002023
00,0001954
00,0001321
00,0001330
00,0001317
00,0001399
00,0001289
00,0001202
00,0001243
00,0001272
00,0001149
00,0001141
00,0001338
00,0001137
00,0001170
00,0001141
00,0001231
00,0001264
00,0001239
00,0012073
00,0001260
00,0001338
00,0001243
00,0001280
00,0001584
00,0001293
00,0001252
00,0001720
00,0001321
00,0001235
00,0001284
00,0001321
00,0001937
00,0002348
00,0001830
00,0001284
00,0001235
00,0001289
00,0001321
00,0001896
00,0001305
00,0001264
00,0001362
00,0013465
00,0001880
00,0002064
00,0001908
00,0001280
00,0001239
00,0002393
00,0002237
00,0001317
00,0001330
00,0001211
00,0001182
00,0001991
00,0001272
00,0001465
00,0001284
00,0001289
00,0001264
00,0012225
00,0001321
00,0001346
00,0001313
00,0001268
00,0001284
00,0001477
00,0001330
00,0001375
00,0001379
00,0001358
00,0002253
00,0001387
00,0001440
00,0001362
00,0002060
00,0001358
00,0001346
00,0001691
00,0001239
00,0001358
00,0001260
00,0002450
00,0001424
00,0001465
00,0001239
00,0003120
00,0001301
00,0001937
00,0002093
00,0001354
00,0001334
00,0001330
00,0002032
00,0001330
00,0001330
00,0001387
00,0001974
00,0001338
00,0001334
00,0001342
00,0002036
00,0002257
00,0001379
00,0001276
00,0001326
00,0001855
00,0001367
00,0020707
00,0001937
00,0001317
00,0001371
00,0001321
00,0003042
00,0001243
00,0001284
00,0001321
00,0001367
00,0013953
00,0001633
00,0002126
00,0001346
00,0002286
00,0001354
00,0001301
00,0001880
00,0001707
00,0001461
00,0001342
00,0001416
00,0001371
00,0001490
00,0002019
00,0001321
00,0001638
00,0001305
00,0001326
00,0001543
00,0001330
00,0001432
00,0001547
00,0001330
00,0001358
00,0001826
00,0001383
00,0001338
00,0003674
00,0001272
00,0001416
00,0002093
00,0001506
00,0001387
00,0001494
00,0001334
00,0002060
00,0001601
00,0001387
00,0001855
00,0001412
00,0002093
00,0001687
00,0001482
00,0002253
00,0001408
00,0002192
00,0001576
00,0001395
00,0002118
00,0015234
00,0001457
00,0001420
00,0001440
00,0002064
00,0002151
00,0001572
00,0001371
00,0001379
00,0002064
00,0001806
00,0001490
00,0001449
00,0001457
00,0001395
00,0001268
00,0002019
00,0002089
00,0001367
00,0002216
00,0002069
00,0002278
00,0001412
00,0001260
00,0003879
00,0001650
00,0001391
00,0001445
00,0002040
00,0001395
00,0001564
00,0002331
00,0002064
00,0002266
00,0001330
00,0002208
00,0002323
00,0001379
00,0001941
00,0001461
00,0001518
00,0001436
00,0001440
00,0002192
00,0001449
00,0001638
00,0001428
00,0001391
00,0002664
00,0001465
00,0001527
00,0001666
00,0001334
00,0002266
00,0001387
00,0001921
00,0005098
00,0001806
00,0001276
00,0001465
00,0001518
00,0001399
00,0001473
00,0001469
00,0001338
00,0001346
00,0001424
00,0001383
00,0001457
00,0001399
00,0001358
00,0002019
00,0001440
00,0001371
00,0001367
00,0001358
00,0001399
00,0001436
00,0001510
00,0002368
00,0001728
00,0001461
00,0002097
00,0001486
00,0001518
00,0001506
00,0002064
00,0001580
00,0001486
00,0001506
00,0002097
00,0001506
00,0002015
00,0002294
00,0003214
00,0001457
00,0001436
00,0004175
00,0001473
00,0001453
00,0002479
00,0001629
00,0001613
00,0002220
00,0002262
00,0002253
00,0005488
00,0002175
00,0001453
00,0002118
00,0001486
00,0001535
00,0002771
00,0002688
00,0001440
00,0001445
00,0001473
00,0001477
00,0001568
00,0001527
00,0001465
00,0001387
00,0002179
00,0001543
00,0001560
00,0001498
00,0002216
00,0001950
00,0001564
00,0001543
00,0003707
00,0001486
00,0001502
00,0001436
00,0002996
00,0001580
00,0001494
00,0001514
00,0001486
00,0001457
00,0002245
00,0001445
00,0001584
00,0001424
00,0001436
00,0001523
00,0001486
00,0001457
00,0002397
00,0007360
00,0001486
00,0001527
00,0001588
00,0002356
00,0002204
00,0001584
00,0001523
00,0006486
00,0002286
00,0001506
00,0001514
00,0001531
00,0001896
00,0002389
00,0001547
00,0001617
00,0002196
00,0001494
00,0001486
00,0002491
00,0001826
00,0001576
00,0001555
00,0001638
00,0001543
00,0001469
00,0001449
00,0001609
00,0001592
00,0001469
00,0001482
00,0001523
00,0002278
00,0001736
00,0001568
00,0001564
00,0001539
00,0002262
00,0001416
00,0001605
00,0001560
00,0002434
00,0001592
00,0001633
00,0001843
00,0001707
00,0001592
00,0001633
00,0002290
00,0001621
00,0001535
00,0001859
00,0001613
00,0001613
00,0001543
00,0001662
00,0001605
00,0001440
00,0001703
00,0001662
00,0002171
00,0001584
00,0003624
00,0002376
00,0001560
00,0001629
00,0002323
00,0002266
00,0001555
00,0001543
00,0001592
00,0002171
00,0001933
00,0001564
00,0001580
00,0001789
00,0001765
00,0001535
00,0001601
00,0002561
00,0001498
00,0002114
00,0001490
00,0001551
00,0002701
00,0002237
00,0001584
00,0001609
00,0001551
00,0001629
00,0001658
00,0001592
00,0001531
00,0002401
00,0001596
00,0001576
00,0001527
00,0002537
00,0001568
00,0001555
00,0001535
00,0001572
00,0002512
00,0002586
00,0001518
00,0002298
00,0002532
00,0002376
00,0001543
00,0001666
00,0028675
00,0001568
00,0001555
00,0001523
00,0001621
00,0002307
00,0001588
00,0001621
00,0001592
00,0001523
00,0001707
00,0001609
00,0001564
00,0002537
00,0004971
00,0001596
00,0001732
00,0001592
00,0001609
00,0001568
00,0002311
00,0002315
00,0002257
00,0001683
